user_pseudo_id,usage_date,daily_minutes_used
e9f179f6dc8a682bb2a4fed17149b3ee,2026-09-10,174.61813333333333
8f49945fbbb2a5c987f917c02f3f2317,2026-09-10,173.46923333333334
94f74be9b19500678e8eb6be9bbab797,2026-09-10,172.95233333333334
1f5374d22204d69d9b70859e1d42dfef,2026-09-10,172.89336666666668
f18755af758ceb5b677eaaf4bbf36695,2026-09-10,172.11613333333332
c29b48dcc26cb4be2265e7292b6904e9,2026-09-10,171.83643333333333
7100127aeaf086c738c9c96851b1e12e,2026-09-10,171.64655
4d12aaac5409439dfa6d1d47f637a43b,2026-09-10,170.10975
aacea10be756c7028834e11c570e73fe,2026-09-10,170.06458333333333
eb8f3a902a885a2f7658bf18911e9236,2026-09-10,169.0341
15823ccdb197e11b6cb464d5ccf72770,2026-09-10,168.01335
c8c531f6d92398cba468d230cfc52533,2026-09-10,167.89651666666666
746fd0859a2de7c62752261340fb7497,2026-09-10,166.92201666666668
c98d7511803b8d9fd972cea6af745dcc,2026-09-10,166.08961666666667
150442d9371f52283abe1c5e600c1d98,2026-09-10,165.7152
8225478145630ab213780af59457174c,2026-09-10,164.91118333333333
2cbcf2a2ad4a43e8a8d1da96eb14b239,2026-09-10,164.65683333333334
b40f7baf1db3e2cf33570010842120ed,2026-09-10,164.56596666666667
cf7e662099954f975b585457f66ce053,2026-09-10,163.71976666666666
33d6c92a8621431c49068602f76756e9,2026-09-10,162.80945
abac7acb47172237cf48d6c9a6f25f9f,2026-09-10,162.10935
3a8be5a349f3cbebd17623b2180723ab,2026-09-10,161.68425
794272c7bd710ed513fbf9b6d7ca87a8,2026-09-10,161.6596
87fe0cece84f441f8b0ab5506ade8a39,2026-09-10,161.59821666666667
44160aebc06a53239d36c7052f784ab0,2026-09-10,161.04568333333333
92df6fd7b88ca16a779a71f6d25ee271,2026-09-10,159.33866666666665
1eb5a3542d502f6bfb5ca4ce11c39796,2026-09-10,158.40831666666668
df69c8240b3f76ca442ead1965dfca50,2026-09-10,157.92508333333333
2862145b3b8d969d00cb4d4f97e3a54b,2026-09-10,156.75403333333333
37338503f994a90db1f619f7e98625e3,2026-09-10,155.02001666666666
de95b41b2d644901773ef14b05afa3af,2026-09-10,153.66245
b38a89e1c76a08686903eaa24de0c663,2026-09-10,153.16768333333334
0ca8d9552c9211f1a68475b1eac83131,2026-09-10,153.146
8274f5d8fc813d2468c40b0ff8448342,2026-09-10,152.99606666666668
bc50645096dbb4512442076ba4f59708,2026-09-10,152.7267
e238eeefa8b28dba6b98ffea2738da3a,2026-09-10,152.64598333333333
dda60dd137204eb0e26b067a8b5f2839,2026-09-10,152.54686666666666
9f436842b0caf305b6daa804731e9c32,2026-09-10,152.26041666666666
3332cfd46af755e0bfa5f1ea52d55e72,2026-09-10,152.18461666666667
acf1a10f193ed3e61a70a834d1d386b3,2026-09-10,151.77231666666665
2bed0c1901c0179250c33bb07ef10b25,2026-09-10,151.37466666666666
d0fb8e828add597c4cd231013da6ae53,2026-09-10,151.05255
1c25239b54372e2b597e0981227a1805,2026-09-10,150.87745
13a18e55c412455a3980fea7ab6ff02c,2026-09-10,149.55196666666666
e27586ff256493000e59fabb69214e27,2026-09-10,149.40498333333332
db5ffb24c56640cee813a2a85c0138d8,2026-09-10,148.9362
43e441a37467006e1c31698fb9149194,2026-09-10,148.85466666666667
de13b84a16fae7a3ba3052e671a5a009,2026-09-10,147.76951666666668
57c1eee44c55b13cd8e435cb17da1483,2026-09-10,147.19436666666667
de79694feda5ded110bb6fe2901b2b82,2026-09-10,146.93708333333333
2341dbb105cc4346ba9ab42459a8a11c,2026-09-10,146.371
3d599af5dde484a018c528dfcabbd18c,2026-09-10,146.17593333333335
484ca34c371bf5abf9677110fecf9620,2026-09-10,145.72978333333333
a3c156016331d55409d429df36b12d04,2026-09-10,145.41056666666665
cfc3ccf24009e20ce3f9e94de28b38a7,2026-09-10,144.66546666666667
71338843c6753d3a1707f45515dd6a8e,2026-09-10,144.386
2c4d2065a8be3223fd2d6671ffcad593,2026-09-10,143.9698
4830ffe6af905928150517d3da98929b,2026-09-10,143.26376666666667
46ed4248ffd507293d6d94d7d99e715e,2026-09-10,142.69613333333334
fd25ab9114a788f212421f8c04c34e52,2026-09-10,142.41193333333334
1d20a8bae8837fc9f47d8d530738f567,2026-09-10,141.45791666666668
1280f901a3c00b04286912574882569b,2026-09-10,140.81956666666667
3ce888d01b8dfb1b474212b9be604b3a,2026-09-10,139.74531666666667
e5d1030cea52c2540578716fcb848c32,2026-09-10,138.5581
09d2bc00ea176f7daf72ef025dcac362,2026-09-10,138.05915
99509f48ebc2a7f9221885926dc63517,2026-09-10,138.03998333333334
465c0aca8681327329e8411faa9a781c,2026-09-10,137.6283
aafce01472224ccfaa974ff3c04c2ee6,2026-09-10,136.10163333333333
ba45a5af914ac103355b14906a2f67f5,2026-09-10,136.06853333333333
f14e9534b2aff8b779c7e70f550f440a,2026-09-10,135.94773333333333
fb727e88f6a324e8bb8ed271d4551727,2026-09-10,135.82
ada00a86f56e04e84d5b5b142a2a555b,2026-09-10,135.65633333333332
a18e2729b291dab8c3cf86de5cfe68e7,2026-09-10,135.38178333333335
0ffe34fb7715d3eac948d7f184fa5e9e,2026-09-10,135.36155
773efde19effff094b79f68ae2d46afa,2026-09-10,134.55486666666667
1f80e88a4f8605ca72900eb1767cc9cb,2026-09-10,133.65458333333333
1f049a8ef6859ccc841bc63220dc9da3,2026-09-10,130.78265
10245022761283b722383e8611d34fbe,2026-09-10,130.15418333333332
bbe214a7343a8a759c45921ffb2c3316,2026-09-10,128.73235
e0bfb92debf172e626be6ae939496dba,2026-09-10,128.71246666666667
3d636f1717b5c8798c8152a5d9999b18,2026-09-10,128.55471666666668
66c60f676f018d42b11fadcd720bfe48,2026-09-10,128.33788333333334
537739c9d98f714592c61b601e333ecf,2026-09-10,128.33028333333334
ed3d0a013c6a11748a6f215ae27d8767,2026-09-10,127.4595
b65084b873f345ed2e2c3806202ccb9e,2026-09-10,127.29015
2224645547747f84ed9e27c2a2c12efe,2026-09-10,125.71365
a9a9a34d5c97b13ac968389bb5a5c70e,2026-09-10,125.38525
802e6d5454a9eaadc9e3c50f5f492939,2026-09-10,125.33721666666666
d5b404abe2e511b24ad83df56a9f2db1,2026-09-10,124.8302
849fa2abb29f1dc0db768e02ba5a400b,2026-09-10,124.34276666666666
943e943aa2a1499832a2ca47961a0b74,2026-09-10,124.04835
e0246b474a2bf340da8543a66c55d01f,2026-09-10,123.79618333333333
d4a5988842c756ddc4b2845880ce65a6,2026-09-10,123.54796666666667
47517cd3c1e60f05c195c1e2cec835c0,2026-09-10,123.47201666666666
aa3fa0fb2054155660264b81fb416126,2026-09-10,123.30526666666667
4b7535685a2c6c14e53069b48276f815,2026-09-10,122.94076666666666
9051f6dda4a263911a40ad69d354811e,2026-09-10,122.7945
f5b5bc669d6f8481f2e4995bbf165027,2026-09-10,122.49548333333334
7a82776c63988e15f74062a7294b8062,2026-09-10,122.29593333333334
9c897cb6ba990d88b34b075a0a0cf3e8,2026-09-10,121.96265
aa848af0cdc070f5652ef1dd52b32913,2026-09-10,121.71781666666666
31da3154bcd5c25e7ea92b2ae1f44ba3,2026-09-10,121.44973333333333
6f86463fd337dbc33b1859014f831ead,2026-09-10,121.39045
6baa47b9e316e445a055a8bcacbef7a5,2026-09-10,121.2863
7146d946a105863a531fab27f246aff2,2026-09-10,120.7549
8b9ed8b9f8446bea3fa453430ca9bb99,2026-09-10,119.48606666666667
4c174efb81f8bec267a360b21979adf0,2026-09-10,118.93523333333333
be0e78a4a7c59f401b781a0c733a2bac,2026-09-10,118.11831666666667
c64d79c69aed8e2eeb4bd420cbc36208,2026-09-10,117.25136666666667
1ba201c0e6313815178b1df413a3b080,2026-09-10,117.19681666666666
687d60079d0a43ef7f8aa6cdfe71d6a6,2026-09-10,115.87151666666666
cac4994b9c5821a5a54a2146bdfc7a8c,2026-09-10,115.84803333333333
87f1a70352e7587f4e4d7005858a7ca4,2026-09-10,115.52583333333334
197bf94c1f410d2496c72c9de7b329a2,2026-09-10,115.32251666666667
d8a355c0f3caafce993d1298f99e1b12,2026-09-10,114.7637
6448b005a8ada25a40f4c0205a1f8f33,2026-09-10,113.97643333333333
a812467978adbe781e2d65660b00e444,2026-09-10,113.90818333333333
a6842fe4656faa1d895ad5b11fad82ec,2026-09-10,113.67588333333333
43433139ca891598eb6283e131470f03,2026-09-10,112.16691666666667
eb6a265b79dda630df29bd132ee11f60,2026-09-10,111.85285
79be8f58ec5e196a1fd2c3d0dc7cb4a9,2026-09-10,110.95286666666667
901a1b2e0ef485035fa43b7575251754,2026-09-10,110.50476666666667
b84164680942fd6b1832bedb29fa2a47,2026-09-10,110.02495
3ea220827eaee113c3b69a3676fc54d1,2026-09-10,109.90626666666667
352bb43d7faf55bde206f39bc6247700,2026-09-10,108.97658333333334
c5cdfc74cea5dc75380f6738927fd53a,2026-09-10,108.96993333333333
e37015acb88aafcae34572c9e4f8dbfb,2026-09-10,108.14508333333333
cfaa89d9d1c831bba03e55864325c7c7,2026-09-10,108.12043333333334
8d451fe33afafb0d5c6a6676093f6f4a,2026-09-10,107.96371666666667
